"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2018","WEEK #45","2018-11-11","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","15",""
"SURVEY","2018","WEEK #45","2018-11-11","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2018","WEEK #46","2018-11-18","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2018","WEEK #46","2018-11-18","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2018","WEEK #46","2018-11-18","STATE","MICHIGAN","26","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","16",""
"SURVEY","2018","WEEK #46","2018-11-18","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","15",""
"SURVEY","2018","WEEK #46","2018-11-18","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2018","WEEK #47","2018-11-25","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2018","WEEK #47","2018-11-25","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2018","WEEK #47","2018-11-25","STATE","MICHIGAN","26","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","16",""
"SURVEY","2018","WEEK #47","2018-11-25","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","16",""
"SURVEY","2017","WEEK #38","2017-09-24","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, 5 YEAR AVG, MEASURED IN PCT","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2017","WEEK #38","2017-09-24","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","16",""
"SURVEY","2017","WEEK #38","2017-09-24","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2017","WEEK #38","2017-09-24","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2017","WEEK #38","2017-09-24","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2017","WEEK #39","2017-10-01","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2017","WEEK #39","2017-10-01","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2017","WEEK #39","2017-10-01","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2017","WEEK #39","2017-10-01","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2017","WEEK #40","2017-10-08","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2017","WEEK #40","2017-10-08","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2017","WEEK #40","2017-10-08","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","11",""
"SURVEY","2017","WEEK #40","2017-10-08","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2017","WEEK #41","2017-10-15","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, 5 YEAR AVG, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2017","WEEK #41","2017-10-15","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2017","WEEK #41","2017-10-15","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2017","WEEK #41","2017-10-15","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2017","WEEK #41","2017-10-15","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2017","WEEK #42","2017-10-22","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, 5 YEAR AVG, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2017","WEEK #42","2017-10-22","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2017","WEEK #42","2017-10-22","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2017","WEEK #42","2017-10-22","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2017","WEEK #42","2017-10-22","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2017","WEEK #43","2017-10-29","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, 5 YEAR AVG, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2017","WEEK #43","2017-10-29","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2017","WEEK #43","2017-10-29","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2017","WEEK #43","2017-10-29","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2017","WEEK #43","2017-10-29","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2017","WEEK #44","2017-11-05","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, 5 YEAR AVG, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2017","WEEK #44","2017-11-05","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2017","WEEK #44","2017-11-05","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2017","WEEK #44","2017-11-05","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2017","WEEK #44","2017-11-05","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2017","WEEK #45","2017-11-12","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2017","WEEK #45","2017-11-12","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2017","WEEK #45","2017-11-12","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2017","WEEK #46","2017-11-19","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2017","WEEK #46","2017-11-19","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2017","WEEK #47","2017-11-26","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2016","WEEK #38","2016-09-25","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, 5 YEAR AVG, MEASURED IN PCT","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2016","WEEK #38","2016-09-25","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2016","WEEK #38","2016-09-25","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2016","WEEK #38","2016-09-25","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2016","WEEK #38","2016-09-25","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2016","WEEK #39","2016-10-02","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2016","WEEK #39","2016-10-02","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2016","WEEK #39","2016-10-02","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2016","WEEK #39","2016-10-02","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2016","WEEK #40","2016-10-09","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2016","WEEK #40","2016-10-09","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2016","WEEK #40","2016-10-09","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2016","WEEK #40","2016-10-09","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2016","WEEK #41","2016-10-16","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, 5 YEAR AVG, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2016","WEEK #41","2016-10-16","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2016","WEEK #41","2016-10-16","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2016","WEEK #41","2016-10-16","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2016","WEEK #41","2016-10-16","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","11",""
"SURVEY","2016","WEEK #42","2016-10-23","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, 5 YEAR AVG, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2016","WEEK #42","2016-10-23","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2016","WEEK #42","2016-10-23","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","11",""
"SURVEY","2016","WEEK #42","2016-10-23","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2016","WEEK #42","2016-10-23","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","11",""
"SURVEY","2016","WEEK #43","2016-10-30","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, 5 YEAR AVG, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2016","WEEK #43","2016-10-30","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2016","WEEK #43","2016-10-30","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2016","WEEK #43","2016-10-30","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
