"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2016","WEEK #43","2016-10-30","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2016","WEEK #44","2016-11-06","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, 5 YEAR AVG, MEASURED IN PCT","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2016","WEEK #44","2016-11-06","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2016","WEEK #44","2016-11-06","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","11",""
"SURVEY","2016","WEEK #44","2016-11-06","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2016","WEEK #45","2016-11-13","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2015","WEEK #38","2015-09-20","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, 5 YEAR AVG, MEASURED IN PCT","TOTAL","NOT SPECIFIED","10",""
"SURVEY","2015","WEEK #38","2015-09-20","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2015","WEEK #38","2015-09-20","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2015","WEEK #39","2015-09-27","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, 5 YEAR AVG, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2015","WEEK #39","2015-09-27","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2015","WEEK #39","2015-09-27","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2015","WEEK #39","2015-09-27","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2015","WEEK #39","2015-09-27","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2015","WEEK #40","2015-10-04","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, 5 YEAR AVG, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2015","WEEK #40","2015-10-04","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2015","WEEK #40","2015-10-04","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2015","WEEK #40","2015-10-04","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2015","WEEK #40","2015-10-04","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2015","WEEK #41","2015-10-11","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2015","WEEK #41","2015-10-11","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2015","WEEK #41","2015-10-11","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2015","WEEK #41","2015-10-11","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2015","WEEK #42","2015-10-18","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, 5 YEAR AVG, MEASURED IN PCT","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2015","WEEK #42","2015-10-18","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2015","WEEK #42","2015-10-18","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2015","WEEK #42","2015-10-18","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","11",""
"SURVEY","2015","WEEK #42","2015-10-18","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2015","WEEK #43","2015-10-25","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, 5 YEAR AVG, MEASURED IN PCT","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2015","WEEK #43","2015-10-25","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","11",""
"SURVEY","2015","WEEK #43","2015-10-25","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2015","WEEK #43","2015-10-25","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","11",""
"SURVEY","2015","WEEK #43","2015-10-25","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2015","WEEK #44","2015-11-01","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2015","WEEK #44","2015-11-01","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2015","WEEK #44","2015-11-01","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2015","WEEK #44","2015-11-01","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2015","WEEK #45","2015-11-08","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","11",""
"SURVEY","2015","WEEK #45","2015-11-08","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2014","WEEK #38","2014-09-21","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2014","WEEK #38","2014-09-21","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","11",""
"SURVEY","2014","WEEK #38","2014-09-21","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2014","WEEK #39","2014-09-28","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2014","WEEK #39","2014-09-28","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2014","WEEK #39","2014-09-28","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2014","WEEK #40","2014-10-05","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, 5 YEAR AVG, MEASURED IN PCT","TOTAL","NOT SPECIFIED","11",""
"SURVEY","2014","WEEK #40","2014-10-05","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2014","WEEK #40","2014-10-05","STATE","MICHIGAN","26","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","15",""
"SURVEY","2014","WEEK #40","2014-10-05","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2014","WEEK #41","2014-10-12","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2014","WEEK #41","2014-10-12","STATE","MICHIGAN","26","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2014","WEEK #41","2014-10-12","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2014","WEEK #42","2014-10-19","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, 5 YEAR AVG, MEASURED IN PCT","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2014","WEEK #42","2014-10-19","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2014","WEEK #42","2014-10-19","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","11",""
"SURVEY","2014","WEEK #42","2014-10-19","STATE","MICHIGAN","26","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","15",""
"SURVEY","2014","WEEK #42","2014-10-19","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2014","WEEK #43","2014-10-26","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, 5 YEAR AVG, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2014","WEEK #43","2014-10-26","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2014","WEEK #43","2014-10-26","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2014","WEEK #43","2014-10-26","STATE","MICHIGAN","26","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","15",""
"SURVEY","2014","WEEK #43","2014-10-26","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2014","WEEK #44","2014-11-02","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2014","WEEK #44","2014-11-02","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2014","WEEK #44","2014-11-02","STATE","MICHIGAN","26","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","15",""
"SURVEY","2014","WEEK #44","2014-11-02","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2014","WEEK #45","2014-11-09","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2014","WEEK #45","2014-11-09","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2014","WEEK #45","2014-11-09","STATE","MICHIGAN","26","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","15",""
"SURVEY","2014","WEEK #45","2014-11-09","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2014","WEEK #46","2014-11-16","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2014","WEEK #46","2014-11-16","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2014","WEEK #46","2014-11-16","STATE","MICHIGAN","26","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","15",""
"SURVEY","2014","WEEK #46","2014-11-16","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2014","WEEK #47","2014-11-23","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2014","WEEK #47","2014-11-23","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, PREVIOUS YEAR, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2014","WEEK #47","2014-11-23","STATE","MICHIGAN","26","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","15",""
"SURVEY","2014","WEEK #47","2014-11-23","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2014","WEEK #48","2014-11-30","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS, AT HARVEST - MOISTURE, MEASURED IN PCT","TOTAL","NOT SPECIFIED","13",""
